Added,Playtime,Platform,Genres,Stores,Tag,Esrb_rating
969,3,1,Indie,1,Steam Achievements,Everyone
968,4,1,Sports,1,Steam Achievements,Everyone
968,2,6,Puzzle,5,Full controller support,Everyone
968,4,3,Indie,1,Steam Achievements,Everyone
967,34,2,Strategy,2,exclusive,Everyone
967,4,1,Indie,2,Steam Achievements,Everyone
967,1,1,Action,1,Multiplayer,Everyone
966,1,3,Adventure,1,Steam Cloud,Everyone
966,5,2,RPG,2,Steam Achievements,Everyone
966,2,3,Strategy,2,Steam Achievements,Everyone
966,4,5,Casual,3,Steam Achievements,Everyone
966,1,2,Action,3,Story,Everyone
965,4,1,RPG,2,steam-trading-cards,Everyone
964,0,2,Action,1,Multiplayer,Everyone
964,0,2,Platformer,1,Story,Everyone
962,1,2,Indie,2,Steam Achievements,Everyone
962,1,3,Shooter,1,Multiplayer,Everyone
962,5,2,Action,1,Steam Achievements,Everyone
962,2,1,Action,1,Multiplayer,Everyone
960,1,2,RPG,2,Multiplayer,Everyone
960,6,1,Strategy,1,Steam Achievements,Teen
960,2,3,Strategy,2,Steam Achievements,Teen
959,3,6,Adventure,4,Steam Achievements,Teen
958,4,3,Action,0,no tag,Teen
958,2,3,Action,1,Steam Achievements,Teen
958,3,5,Adventure,4,Steam Achievements,Teen
957,1,3,Indie,3,Steam Achievements,Teen
956,5,3,Racing,3,Steam Achievements,Teen
955,1,5,Adventure,4,Steam Achievements,Teen
954,5,1,Indie,1,Steam Achievements,Teen
954,3,6,Action,5,Steam Achievements,Teen
953,0,2,Platformer,2,no tag,Teen
953,2,3,Indie,5,RPG,Teen
953,1,2,Action,2,Steam Achievements,Teen
953,4,3,RPG,2,Steam Achievements,Teen
950,3,5,Indie,5,Full controller support,Teen
950,0,1,Racing,1,exclusive,Teen
949,1,5,Adventure,4,Steam Achievements,Teen
949,1,3,Indie,1,Steam Achievements,Teen
948,1,3,Indie,1,Great Soundtrack,Teen
948,4,2,Indie,3,Steam Achievements,Mature
947,1,3,Racing,3,Steam Achievements,Mature
947,1,4,Adventure,2,Steam Achievements,Mature
947,25,4,Racing,0,Multiplayer,Mature
947,1,2,Adventure,2,Multiplayer,Mature
947,7,1,Action,1,Multiplayer,Mature
946,2,3,Indie,2,Steam Achievements,Mature
945,1,1,Racing,0,no tag,Mature
945,1,1,Indie,1,2D,Mature
945,4,6,Indie,5,Steam Achievements,Mature
945,1,2,Shooter,2,Steam Achievements,Mature
945,3,8,Action,7,Steam Achievements,Mature
944,2,3,Puzzle,2,Multiplayer,Mature
943,2,3,Arcade,2,Classic,Mature
942,3,7,Casual,6,Steam Achievements,Mature
942,1,3,Action,1,Steam Achievements,Mature
940,1,4,RPG,2,role-playing,Mature
939,3,3,Adventure,5,Full controller support,Mature
937,3,3,Action,4,Steam Achievements,Mature
937,1,3,Simulation,3,Multiplayer,Mature
936,1,2,Action,1,no tag,No age info
936,3,4,Indie,2,Steam Achievements,No age info
936,1,6,Action,4,Steam Achievements,No age info
935,4,2,Action,2,Steam Achievements,No age info
935,3,4,Action,5,Steam Achievements,No age info
935,3,8,RPG,8,Steam Achievements,No age info
934,1,2,Casual,2,Steam Achievements,No age info
934,4,3,Action,1,Multiplayer,No age info
933,1,1,Action,1,Steam Achievements,No age info
933,4,1,Simulation,1,Steam Achievements,No age info
932,4,2,Adventure,1,steam-trading-cards,No age info
932,3,7,Adventure,5,Steam Achievements,No age info
930,0,4,Adventure,5,Fantasy,No age info
930,1,1,Indie,1,Steam Achievements,No age info
930,3,3,Indie,2,Steam Achievements,No age info
929,1,3,Adventure,2,Steam Cloud,No age info
928,3,2,RPG,1,Steam Achievements,No age info
928,3,6,Action,5,Steam Achievements,No age info
928,2,3,Racing,3,Multiplayer,No age info
927,7,1,Indie,1,Steam Achievements,No age info
927,3,3,Strategy,1,Steam Achievements,Mature
927,1,1,Strategy,1,Multiplayer,Mature
926,1,1,Adventure,1,Multiplayer,Mature
926,1,2,Action,2,Steam Achievements,Mature
926,6,3,Action,3,Steam Achievements,Mature
926,3,4,Arcade,5,Multiplayer,Mature
925,1,1,RPG,1,Multiplayer,Mature
925,4,5,Indie,3,Steam Achievements,Mature
924,1,3,Casual,2,Story Rich,Mature
923,2,2,Adventure,2,Atmospheric,Mature
921,1,4,Action,1,Multiplayer,Mature
921,3,2,Racing,1,steam-trading-cards,Mature
920,4,3,Action,4,Steam Achievements,Mature
920,2,4,Arcade,4,Steam Achievements,Mature
920,4,1,Racing,2,Steam Achievements,Mature
920,2,4,Casual,4,Steam Achievements,Mature
920,1,4,Puzzle,4,Great Soundtrack,Mature
920,2,7,Arcade,5,Steam Achievements,Mature
919,1,4,Shooter,3,Full controller support,Mature
919,3,6,Action,5,Steam Achievements,Mature
919,5,3,Action,3,Steam Achievements,No age info
918,1,1,Action,2,Multiplayer,No age info
917,1,2,Strategy,1,Steam Achievements,No age info
915,1,4,Indie,3,Steam Achievements,No age info
915,2,1,Strategy,2,Multiplayer,No age info
915,3,5,Action,6,Steam Achievements,No age info
914,4,4,Strategy,4,Steam Achievements,No age info
914,6,6,Adventure,6,Atmospheric,No age info
914,4,6,RPG,6,Steam Achievements,No age info
914,14,1,Action,1,exclusive,No age info
914,3,5,Indie,4,Steam Achievements,No age info
914,4,3,Family,3,Multiplayer,No age info
913,4,3,Indie,1,Steam Achievements,No age info
913,5,3,Action,3,Steam Achievements,No age info
913,4,7,Action,5,Steam Achievements,No age info
911,1,2,Indie,1,Steam Achievements,No age info
911,6,4,Racing,3,no tag,No age info
911,7,3,Sports,1,Multiplayer,No age info
910,4,3,Action,5,Steam Achievements,No age info
910,5,5,Simulation,5,Steam Achievements,No age info
909,1,1,no genre,1,Steam Achievements,Mature
909,2,4,Indie,2,Steam Achievements,Mature
908,7,8,Adventure,8,Steam Achievements,Mature
907,4,3,Indie,1,steam-trading-cards,Mature
906,4,3,Indie,1,steam-trading-cards,Mature
906,3,3,Adventure,3,Steam Achievements,Mature
905,1,4,Shooter,5,Steam Cloud,Mature
904,2,3,Sports,2,Steam Achievements,Mature
904,4,3,Indie,2,steam-trading-cards,Mature
903,1,1,Action,1,Multiplayer,Mature
903,1,1,Action,1,Multiplayer,Mature
903,1,1,Action,1,Steam Achievements,Mature
902,3,1,Indie,1,Multiplayer,Mature
902,4,1,Adventure,1,Steam Achievements,Mature
902,1,4,RPG,4,Steam Achievements,Mature
901,3,4,Strategy,6,Steam Achievements,Mature
901,4,3,Strategy,2,steam-trading-cards,Mature
901,3,1,no genre,1,steam-trading-cards,Mature
901,2,4,Racing,2,Steam Achievements,Mature
900,1,5,Adventure,3,Steam Achievements,Mature
900,4,3,RPG,5,Steam Achievements,Teen
899,0,4,Action,3,Difficult,Teen
899,2,4,Action,0,Multiplayer,Teen
899,4,1,Action,0,Multiplayer,Teen
899,1,1,Action,1,Multiplayer,Teen
899,6,1,Action,1,Multiplayer,Teen
899,4,1,Adventure,1,Steam Achievements,Teen
898,1,1,Strategy,2,Multiplayer,Teen
898,1,1,RPG,1,RPG,Teen
898,3,3,Indie,1,Steam Achievements,Teen
896,8,7,Strategy,5,Steam Achievements,Teen
896,2,5,Simulation,5,Multiplayer,Teen
895,9,1,Action,2,Steam Achievements,Teen
895,3,3,Indie,2,Steam Achievements,Teen
895,1,5,Arcade,4,Great Soundtrack,Teen
894,0,1,Adventure,1,role-playing,Teen
894,3,3,Indie,1,Steam Achievements,Teen
893,3,4,Strategy,4,Steam Achievements,Teen
891,1,3,Indie,1,Steam Achievements,Teen
891,3,4,RPG,3,Steam Achievements,Teen
891,3,4,Arcade,3,Steam Achievements,Mature
890,0,2,Action,2,no tag,Mature
890,2,4,Action,3,Steam Achievements,Mature
890,7,3,Adventure,3,Steam Achievements,Mature
890,3,5,Action,2,Steam Achievements,Mature
889,1,1,Simulation,2,Multiplayer,Mature
889,3,1,Indie,2,Steam Achievements,Mature
889,20,4,Sports,4,Steam Achievements,Mature
888,1,2,Adventure,3,Atmospheric,Mature
888,1,4,Simulation,4,Steam Achievements,Mature
888,1,3,Action,2,Classic,Mature
888,1,3,Indie,1,Multiplayer,Mature
887,3,3,Strategy,2,Multiplayer,Mature
887,2,2,Casual,2,Steam Achievements,Mature
887,1,4,Simulation,4,Partial Controller Support,Mature
885,2,3,Action,1,Steam Achievements,Mature
885,10,4,RPG,4,Steam Achievements,Mature
884,2,1,Action,1,Funny,Mature
884,1,2,Indie,1,Atmospheric,Mature
884,5,3,Adventure,1,Steam Achievements,Mature
882,4,3,Adventure,2,Steam Achievements,No age info
882,3,4,Simulation,3,Steam Achievements,No age info
881,4,2,Strategy,2,Steam Achievements,No age info
881,1,3,Racing,1,Multiplayer,No age info
881,2,4,Racing,4,Steam Achievements,No age info
880,5,2,RPG,3,Atmospheric,No age info
879,2,6,Adventure,4,Steam Achievements,No age info
879,2,1,Massively Multiplayer,1,Multiplayer,No age info
879,7,4,RPG,5,Steam Achievements,No age info
878,6,3,Action,3,Steam Achievements,No age info
877,1,2,Indie,1,Multiplayer,No age info
877,1,1,Action,2,RPG,No age info
876,2,4,Strategy,5,Steam Achievements,No age info
876,5,2,Indie,1,Steam Achievements,No age info
875,4,4,Fighting,3,Steam Achievements,No age info
874,20,2,Puzzle,2,Steam Achievements,No age info
874,2,4,Action,4,no tag,No age info
874,5,2,RPG,3,Steam Achievements,No age info
874,3,4,Card,3,Multiplayer,No age info
873,3,1,Indie,1,steam-trading-cards,No age info
873,4,3,Puzzle,3,Atmospheric,No age info
873,0,1,Sports,1,exclusive,No age info
872,1,1,Action,2,no tag,No age info
872,10,1,Shooter,1,exclusive,No age info
869,3,6,Casual,6,Steam Achievements,No age info
869,5,3,Strategy,2,Steam Achievements,No age info
869,1,5,RPG,5,Steam Achievements,No age info
868,3,4,Adventure,4,Steam Achievements,No age info
868,16,1,Racing,1,Online multiplayer,No age info
868,1,1,Adventure,1,Multiplayer,No age info
868,7,3,Indie,1,Steam Achievements,No age info
868,2,5,Action,6,Steam Achievements,No age info
866,1,3,Action,0,Multiplayer,No age info
866,2,4,Action,5,Steam Achievements,No age info
866,3,4,Shooter,3,Multiplayer,No age info
866,1,1,Simulation,2,Multiplayer,No age info
866,0,1,Action,1,exclusive,No age info
866,5,4,Strategy,4,Steam Achievements,No age info
865,1,1,Action,1,2D,No age info
865,1,3,Adventure,2,Third Person,No age info
864,2,1,Adventure,1,Point & Click,Mature
864,4,6,Action,5,Steam Achievements,Mature
863,2,1,Action,1,Point & Click,Mature
863,5,1,Indie,2,RPG,Mature
863,2,1,Strategy,1,Multiplayer,Mature
863,3,6,Action,5,Steam Achievements,Mature
863,2,5,RPG,4,Steam Achievements,Mature
862,5,2,Strategy,2,Steam Achievements,Mature
862,1,1,Indie,2,Steam Achievements,Mature
862,2,1,Indie,1,Steam Achievements,Mature
862,8,3,Adventure,3,Steam Achievements,Mature
862,0,1,Action,1,exclusive,Mature
860,2,1,Indie,1,Atmospheric,Mature
860,4,1,Casual,1,Steam Achievements,Mature
860,2,1,Simulation,1,Steam Achievements,Mature
860,0,4,Action,4,First-Person,Mature
859,5,8,Adventure,7,Violent,Mature
859,1,4,Arcade,3,Steam Achievements,Mature
859,8,3,Adventure,3,Multiplayer,Mature
858,18,1,Massively Multiplayer,1,Multiplayer,Mature
858,0,4,Sports,4,Multiplayer,No age info
858,4,5,Indie,5,Steam Achievements,No age info
857,2,5,Indie,3,Atmospheric,No age info
857,24,3,Adventure,3,Steam Achievements,No age info
857,5,2,Action,2,Steam Achievements,No age info
857,1,3,Action,3,War,No age info
857,1,4,Strategy,3,Steam Achievements,No age info
856,3,1,Action,1,no tag,No age info
856,1,1,Action,1,Atmospheric,No age info
856,1,5,Indie,3,Steam Achievements,No age info
856,2,3,RPG,2,RPG,No age info
856,4,3,Indie,4,Steam Achievements,No age info
856,1,4,Action,4,Atmospheric,No age info
855,0,2,Shooter,2,Exploration,No age info
855,3,3,Action,1,Steam Achievements,No age info
855,3,3,Indie,3,Steam Achievements,No age info
855,1,6,Puzzle,5,Steam Achievements,No age info
854,0,1,Action,1,exclusive,No age info
854,1,3,Action,1,Multiplayer,No age info
854,5,3,Fighting,3,Multiplayer,No age info
853,4,1,Strategy,2,Steam Achievements,No age info
853,25,1,Platformer,1,Multiplayer,No age info
853,1,1,Action,2,Steam Achievements,No age info
853,3,4,Strategy,3,Steam Achievements,No age info
852,3,4,Shooter,5,Steam Achievements,No age info
852,1,3,no genre,1,battle,No age info
852,5,3,Adventure,2,steam-trading-cards,No age info
852,2,3,Shooter,2,Multiplayer,No age info
852,3,1,Strategy,1,Multiplayer,No age info
852,3,6,Action,5,Steam Achievements,No age info
851,2,1,RPG,1,Steam Achievements,No age info
850,11,4,Simulation,4,Atmospheric,No age info
850,2,3,Adventure,2,Steam Achievements,No age info
850,1,1,Indie,1,Multiplayer,No age info
850,1,1,Simulation,1,Open World,No age info
850,4,3,Sports,3,Multiplayer,No age info
849,2,4,Strategy,4,Steam Achievements,No age info
849,2,4,Indie,4,Multiplayer,No age info
848,3,5,Casual,5,Steam Achievements,No age info
848,0,2,Action,1,Great Soundtrack,No age info
848,4,5,Strategy,6,Steam Achievements,No age info
848,0,1,Action,1,online,No age info
847,60,1,Action,1,no tag,No age info
847,3,3,Casual,1,Steam Achievements,No age info
846,8,1,Action,1,Steam Achievements,No age info
846,4,2,Indie,2,Steam Achievements,No age info
845,2,7,Action,6,Steam Achievements,No age info
845,1,1,Indie,2,RPG,No age info
845,3,3,Racing,2,Multiplayer,No age info
844,3,2,Indie,2,Steam Achievements,No age info
844,3,7,Puzzle,6,Steam Achievements,No age info
843,2,2,Adventure,2,Horror,No age info
842,4,1,Action,1,Steam Achievements,No age info
842,1,1,Action,1,Horror,No age info
842,5,2,RPG,3,Steam Achievements,No age info
841,4,4,Action,4,Atmospheric,No age info
841,4,4,RPG,4,Steam Achievements,No age info
841,6,1,Indie,2,Steam Achievements,No age info
841,3,2,Strategy,2,Multiplayer,No age info
841,4,5,Indie,4,Steam Achievements,No age info
840,1,5,RPG,1,no tag,Mature
840,4,1,Action,1,Multiplayer,Mature
840,17,2,Arcade,2,online,Mature
840,2,3,Indie,3,Steam Achievements,Mature
839,4,1,Strategy,1,Multiplayer,Mature
839,9,2,Fighting,2,no tag,Mature
837,6,5,RPG,5,Multiplayer,Mature
837,7,1,Action,1,Action-Adventure,Mature
837,0,1,Puzzle,1,exclusive,Mature
836,5,3,Action,4,Steam Achievements,Mature
836,7,1,Action,0,exclusive,Mature
836,4,3,Puzzle,2,Space,Mature
836,3,2,Adventure,1,2D,Mature
836,1,3,Action,2,Horror,Mature
836,3,4,Action,4,Steam Achievements,Mature
835,1,1,Adventure,1,Steam Achievements,Mature
835,3,3,Adventure,2,Space,Mature
833,3,5,Puzzle,3,Steam Achievements,Mature
832,1,4,Fighting,3,Steam Achievements,Mature
832,3,3,Adventure,2,Space,Mature
832,0,4,Sports,1,Football,Teen
832,4,3,Adventure,1,Steam Achievements,Teen
832,7,6,Adventure,5,Steam Achievements,Teen
831,2,7,Arcade,5,Steam Achievements,Teen
831,2,6,Action,4,Steam Achievements,Teen
830,3,3,Indie,1,steam-trading-cards,Teen
830,2,4,Indie,1,Steam Achievements,Teen
830,3,3,Indie,1,Multiplayer,Teen
829,4,2,Action,2,steam-trading-cards,Teen
829,4,1,Casual,1,Steam Achievements,Teen
829,4,5,Simulation,5,Steam Achievements,Teen
828,3,4,RPG,3,Steam Achievements,Teen
827,1,3,RPG,1,steam-trading-cards,Teen
827,1,2,Action,2,Multiplayer,Teen
826,4,4,Action,6,Multiplayer,Teen
826,1,1,Simulation,1,Multiplayer,Teen
826,1,3,Simulation,2,Steam Cloud,Teen
826,5,3,Adventure,3,Multiplayer,Teen
825,3,1,Adventure,2,Horror,Teen
824,23,1,Action,1,Great Soundtrack,Teen
824,4,3,RPG,1,steam-trading-cards,No age info
823,4,1,RPG,2,Steam Achievements,No age info
823,1,4,Arcade,2,Multiplayer,No age info
821,4,4,RPG,2,Multiplayer,No age info
821,3,2,Action,2,Steam Achievements,No age info
821,0,2,Racing,1,Multiplayer,No age info
820,1,4,RPG,3,Steam Achievements,No age info
820,1,6,Casual,3,Steam Achievements,No age info
820,1,3,Action,1,Steam Achievements,No age info
820,3,5,Indie,3,Steam Achievements,No age info
819,0,2,Action,3,Atmospheric,No age info
819,4,7,Indie,4,Steam Achievements,No age info
819,5,3,Action,4,Multiplayer,No age info
819,1,2,Action,2,Steam Achievements,No age info
816,5,5,Simulation,3,Steam Achievements,No age info
816,3,3,Racing,3,Steam Achievements,No age info
815,3,1,Action,1,Steam Achievements,No age info
815,4,3,Sports,1,Steam Achievements,No age info
815,5,5,Action,5,Steam Achievements,No age info
813,4,3,Strategy,5,Story Rich,No age info
812,0,4,Platformer,3,Funny,Everyone 10+
812,0,2,Puzzle,2,Atmospheric,Everyone 10+
812,4,3,Action,3,Steam Achievements,Everyone 10+
812,4,5,Platformer,4,Steam Achievements,Everyone 10+
811,1,2,RPG,1,no tag,Everyone 10+
811,63,1,Racing,0,exclusive,Everyone 10+
811,2,5,Strategy,4,Steam Achievements,Everyone 10+
811,1,4,Sports,4,Steam Achievements,Everyone 10+
810,3,3,Adventure,3,Multiplayer,Everyone 10+
810,1,1,Simulation,1,Multiplayer,Everyone 10+
810,1,4,Action,2,2D,Everyone 10+
809,3,2,Simulation,2,Steam Achievements,Everyone 10+
809,1,3,Action,4,Steam Achievements,Everyone 10+
809,1,1,Strategy,2,RPG,Everyone 10+
809,3,6,Adventure,6,Steam Achievements,Everyone 10+
809,3,8,Arcade,7,Steam Achievements,Everyone 10+
809,2,2,Indie,5,Steam Achievements,Everyone 10+
809,3,3,Shooter,4,Steam Achievements,Everyone 10+
807,2,2,Adventure,2,Steam Achievements,Everyone 10+
806,3,4,Action,2,Steam Achievements,Everyone 10+
806,3,1,Action,2,Steam Achievements,Teen
806,4,7,Indie,7,Steam Achievements,Teen
806,3,4,Puzzle,3,Steam Achievements,Teen
805,2,1,RPG,1,Multiplayer,Teen
805,1,1,Shooter,0,Multiplayer,Teen
805,1,2,Action,2,Multiplayer,Teen
805,2,4,Shooter,2,Stealth,Teen
805,0,1,Action,1,War,Teen
805,1,3,Strategy,2,Space,Teen
804,0,3,RPG,3,Steam Achievements,Teen
804,4,4,Adventure,3,Steam Achievements,Teen
803,9,4,Strategy,2,Multiplayer,Teen
802,3,5,Indie,3,Steam Achievements,Teen
801,0,2,Action,0,exclusive,Teen
801,4,2,Adventure,1,Steam Achievements,Teen
800,4,6,Simulation,6,Steam Achievements,Teen
800,1,1,Puzzle,0,Space,Teen
799,0,2,Fighting,1,Multiplayer,Teen
799,4,3,Strategy,1,Steam Achievements,Teen
799,2,6,Indie,7,Steam Achievements,Teen
799,1,6,Adventure,4,RPG,No age info
798,5,5,Adventure,5,Full controller support,No age info
798,1,5,Action,3,RPG,No age info
798,5,5,Strategy,5,Steam Achievements,No age info
797,7,4,Shooter,4,Steam Achievements,No age info
797,3,4,Adventure,5,Steam Achievements,No age info
797,0,1,no genre,1,exclusive,No age info
796,2,6,Indie,5,Steam Achievements,No age info
796,1,3,Action,3,Atmospheric,No age info
796,4,1,Action,1,Steam Achievements,No age info
796,3,5,Puzzle,4,Steam Achievements,No age info
796,4,3,Puzzle,2,steam-trading-cards,No age info
796,5,6,Adventure,6,Steam Achievements,No age info
796,1,5,RPG,5,Steam Achievements,No age info
795,1,4,Strategy,3,Steam Achievements,No age info
795,3,3,Strategy,2,Steam Achievements,No age info
794,5,3,Action,4,Steam Achievements,No age info
794,2,4,Adventure,3,Steam Achievements,No age info
794,4,3,Strategy,1,Steam Achievements,No age info
794,1,2,Adventure,4,no tag,No age info
794,1,1,Adventure,1,Open World,Everyone
794,5,4,Indie,5,Steam Achievements,Everyone
794,6,9,Action,5,Multiplayer,Everyone
792,1,2,Adventure,3,Gore,Everyone
792,10,2,Shooter,2,exclusive,Everyone
792,1,8,Action,7,Steam Achievements,Everyone
792,2,5,Strategy,3,Steam Achievements,Everyone
792,4,6,Action,6,Full controller support,Everyone
792,1,3,Adventure,4,Steam Achievements,Everyone
791,3,5,RPG,3,Steam Achievements,Everyone
791,0,1,Strategy,0,Multiplayer,Everyone
791,3,1,Strategy,2,Multiplayer,Everyone
791,6,3,Indie,1,Steam Achievements,Everyone
791,2,1,Strategy,1,Steam Achievements,Everyone
790,4,2,RPG,2,Steam Achievements,Everyone
790,1,2,Adventure,2,Atmospheric,Everyone
790,2,2,Puzzle,2,Steam Achievements,Everyone
790,1,1,Casual,1,Match 3,Everyone
790,1,2,Action,1,Steam Achievements,Everyone
790,3,4,Action,4,Steam Achievements,Everyone
789,3,2,RPG,2,Steam Achievements,No age info
789,3,6,Action,5,Steam Achievements,No age info
788,3,3,Indie,2,Steam Achievements,No age info
788,16,4,Massively Multiplayer,3,Steam Achievements,No age info
787,3,2,Simulation,4,Steam Achievements,No age info
787,1,4,Strategy,3,role-playing,No age info
787,1,5,RPG,3,role-playing,No age info
786,1,4,Indie,5,Steam Achievements,No age info
786,4,3,Adventure,4,Multiplayer,No age info
785,0,2,Adventure,1,Atmospheric,No age info
784,3,4,Action,5,no tag,No age info
784,3,3,Simulation,1,Steam Achievements,No age info
784,6,5,Adventure,3,Steam Achievements,No age info
784,4,3,Action,2,steam-trading-cards,No age info
784,3,4,Casual,2,Steam Achievements,No age info
784,2,4,Shooter,2,Multiplayer,No age info
784,3,3,Action,4,Steam Achievements,No age info
783,3,3,Action,5,Steam Achievements,No age info
783,1,1,Action,1,Steam Achievements,No age info
783,3,4,RPG,3,Steam Achievements,No age info
783,5,4,Adventure,5,Steam Achievements,Mature
782,12,2,Action,2,Atmospheric,Mature
782,1,2,Racing,1,2D,Mature
782,1,1,RPG,1,Steam Achievements,Mature
782,1,2,Action,1,Steam Achievements,Mature
781,4,4,Action,4,Full controller support,Mature
781,1,3,Strategy,1,Steam Achievements,Mature
781,3,7,RPG,4,RPG,Mature
781,1,1,Racing,1,Multiplayer,Mature
781,1,5,Simulation,5,Survival,Mature
781,6,2,Adventure,2,Steam Achievements,Mature
780,0,1,RPG,0,Atmospheric,Mature
780,1,2,Strategy,1,Multiplayer,Mature
780,4,3,RPG,3,steam-trading-cards,Mature
780,2,5,RPG,5,Steam Achievements,Mature
779,2,6,Fighting,4,Survival,Mature
779,5,6,Puzzle,6,Multiplayer,Mature
779,3,1,Indie,1,Steam Achievements,Mature
779,4,7,Adventure,6,Steam Achievements,Mature
779,3,4,RPG,3,combat,Mature
778,3,1,Adventure,2,Horror,No age info
778,3,2,Adventure,1,Multiplayer,No age info
778,1,3,Family,4,Steam Achievements,No age info
777,65,1,Racing,1,First-Person,No age info
777,7,5,Adventure,5,Steam Achievements,No age info
777,4,3,Indie,2,Steam Achievements,No age info
777,4,1,Indie,1,steam-trading-cards,No age info
